1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
1 46 1081 17296 211876 2118760 18009460 133784560 886322710 5317936260 29248649430 148902215280 707285522580 3155581562280 13298522298180 53194089192720 202802465047245 739632519584070 2588713818544245 8719878125622720 28339603908273840 89067326568860640 271250494550621040 801957983888792640 2305629203680278840 6455761770304780752 -817548470184958024 -8329043945063071936 -6562324796224448720 -842877002685186720 7116179530141809008 -1595682776384779584 772074337751512030 147926246166341924 4141570057738466862 -3709799920676041184 5488008233761071048 -7779813183242546992 6308400561287554664 2235481778951932128 4750398780272855772 -5333048863479491672 7399714285073461724 -8022077276601189664 -1972172252531389208 -3944344505062778416 -584651231172628408 -4284295018245919712 -3689135579424081538 -4065403915840556156 -345569810613236050 -650484349389620800 205576815462403632 -3796498131494321952 -6960246574406256912 5791750302061811776 -8330314851664311656 8394271200654875920 -8628433237707837928 6989182584945135936 -1603988531628175824 7192127378357845344 -5736996113096664464 -7199601326207203136 6473153441164620519 5278646108521803458 -2861114137119408849 8708144421707376688 1720931591008597644 437181227704263288 -599398274036535428 319767895497318992 -6397906197457938494 -8572955106631094260 1419861227124086914 -5106919666085281584 5947024693142564764 -8305481154430050888 -1745262390472279252 9169258371400310192 3950672663851361891 -8201976802449754982 -1230086660389411589 -1897001114817405824 4992495748120220320 39863584421109824 4994153991331221792 6941242467064283008 638503143809099024 6143011495653461344 -8854793374583792 7487090976135274880 923342564905929632 -7555722681289371328 -5089323259725813984 2208757340251196032 -4826338188753984660 3964650860536991464 5785153806701936524 8414769173384634944 
1 47 1128 18424 230300 2349060 20358520 154143080 1040465790 6358402050 35607051480 184509266760 891794789340 4047376351620 17345898649800 70539987842520 273342452889765 1012974972473835 3601688791018080 12321566916640800 40661170824914640 129728497393775280 400978991944396320 1202936975833188960 3508566179513467800 -8482416123891303064 9146779479633290528 817735534570218592 -5744589261654230128 -6587466264339416848 528713265802392160 -1066969510582387424 -294895172830875394 -146968926664533470 3994601131073933392 284801210397892208 5772809444158963256 -2007003739083583736 4301396822203970928 6536878601155903056 -7159466692280792788 5954228517949267156 -5092801270686822736 5331865526421539216 3359693273890150008 -584651231172628408 -1169302462345256816 -5453597480591176528 -9142733060015258066 5238607097853737394 4893037287240501344 4242552937850880544 4448129753313284176 651631621818962224 -6308614952587294688 -516864650525482912 -8847179502189794568 -452908301534918648 -9081341539242756576 -2092158954297620640 -3696147485925796464 3495979892432048880 -2241016220664615584 9006126526837732896 -2967464105707198201 2311182002814605257 -549932134304803592 8158212287402573096 -8567600195298380876 -8130418967594117588 -8729817241630653016 -8410049346133334024 3638788530118279098 -4934166576512815162 -3514305349388728248 -8621225015474009832 -2674200322331445068 7467062596948055660 5721800206475776408 -3555685495833465016 394987168017896875 -7806989634431858107 -9037076294821269696 7512666664070876096 -5941581661518455200 -5901718077097345376 -907564085766123584 6033678381298159424 6672181525107258448 -5631551052948831824 -5640405846323415616 1846685129811859264 2770027694717788896 -4785694986571582432 8571725827412155200 -7666260906046200384 5954144978909366572 -8527948234263193580 -2742794427561257056 5671974745823377888 
1 48 1176 19600 249900 2598960 22957480 177100560 1217566350 7575968400 43183019880 227692286640 1119487075980 5166863427600 22512762077400 93052749919920 366395202809685 1379370175283520 4981058966301600 17302625882942400 57963796707857040 187692294101632320 588671286046028640 1791608261879217600 5300174441392685400 -3182241682498617664 5964537797134672864 6782273331704891456 1037684070050661328 -5549782194288755520 -5021068928486363360 -6088038439068750784 -6382933611899626178 -6529902538564159648 -2535301407490226256 -2250500197092334048 3522309247066629208 1515305507983045472 5816702330187016400 -6093163142366632160 5194114239062126668 -7298401316698157792 6055541486324571088 -7059337060963441312 -3699643787073291304 -4284295018245919712 -5453597480591176528 7539549112527198560 -1603183947488059506 3635423150365677888 8528460437606179232 -5675730698252491840 -1227600944939207664 -575969323120245440 -6884584275707540128 -7401448926233023040 2198115645286734008 1745207343751815360 -7336134195490941216 9018450923920989760 5322303437995193296 8818283330427242176 6577267109762626592 -2863350437109192128 -5830814542816390329 -3519632540001785072 -4069564674306588664 4088647613095984432 -4478952582202396444 5837372523913037584 -2892444717717615432 7144250009858602160 -7663705533732670358 5848871963464066096 2334566614075337848 -6286658401398671984 -8960858723730117052 -1493796126782061392 4228004079693715016 672318583860250000 1067305751878146875 -6739683882553711232 2669983896334570688 -8264093513304104832 4241068898886991584 -1660649178210353792 -2568213263976477376 3465465117321682048 -8309097431280611120 4506095589480108672 -1134310256843306944 712374872968552320 3482402567686341216 -1303292418885241216 7268433408526913984 -397827497519286400 5556317481390080172 -2971630752873113408 -5714425180434370464 -42450434610992576 
1 49 1225 20825 270725 2869685 25827165 202927725 1420494075 8996462475 52179482355 279871768995 1399358844975 6566222272575 29078984349975 122131734269895 488526937079580 1867897112363100 6848956078664700 24151581961607100 82115378669464140 269807672771096460 858478958817125100 2650087220696342700 7950261662089028100 4768019979590410436 -7714186296984468316 -931912965279576860 105771104771084468 -5444011089517671052 7981664055705517204 1893625616636766420 -4489307995262859758 7427533539882532210 4892232132392305954 2641731935299971906 6164041182366601114 7679346690349646586 -4950695053172888630 7402885878170030826 -5849743956477394122 5298598800533999702 -7092603786850980826 4294803225895129478 595159438821838174 -3689135579424081538 -9142733060015258066 -1603183947488059506 -3206367894976119012 429055255389558876 8957515692995738108 3281784994743246268 2054184049804038604 1478214726683793164 -5406369549023746964 5638925598452781612 7837041243739515620 -8864495486218220636 2246114392000389764 -7182178757788172092 -1859875319792978796 6958408010634263380 -4911068953312661644 -7774419390421853772 4841510140471307515 1321877600469522443 -2747687073837066221 1340960539258918211 -3137992042943478233 2699380480969559351 -193064236748056081 6951185773110546079 -712519760622124279 5136352202841941817 7470918816917279665 1184260415518607681 -7776598308211509371 9176349638715980853 -5042390355299855747 -4370071771439605747 -3302766019561458872 8404294171594381512 -7372466005780599416 2810184554624847368 7051253453511838952 5390604275301485160 2822391011325007784 6287856128646689832 -2021241302633921288 2484854286846187384 1350544030002880440 2062918902971432760 5545321470657773976 4242029051772532760 -6936281613410104872 -7334109110929391272 -1777791629539311100 -4749422382412424508 7982896510862756644 7940446076251764068 
1 50 1275 22100 292825 3162510 28989675 231917400 1652411475 10648873950 62828356305 342700125300 1742058970275 8308281242850 37387265592825 159518999862720 648045936942300 2515943049305400 9364899127970100 33516481089577200 115631859759041340 385439532530137800 1243918491347262900 3894005712043605600 -6602476699576917916 -1834456719986507480 8898101056738575820 7966188091458998960 8071959196230083428 2627948106712412376 -7837131911291622036 -5943506294654855616 8013929783791836242 -3005280750035183164 1886951382357122790 4528683317657094696 -7754019573685855806 -74672883336209220 -5025367936509097850 2377517941660932976 -3472226014816461146 1826372785717538556 -5266231001133442270 -971427775238312792 -376268336416474618 -4065403915840556156 5238607097853737394 3635423150365677888 429055255389558876 858110510779117752 -8631117869934695756 -5349332875191449488 -3295148825387410884 -1816934098703617720 -7223303647727364684 -1584378049274583072 6252663194464932548 -2611832291753288088 -365717899752898324 -7547896657541070416 9038972096375502404 -2449363966699785832 -7360432920012447476 3311891763275250368 8153401903746557883 -8971464569493471290 6727592430379014105 8068552969637932316 4930560926694454083 7629941407664013434 7436877170915957353 -4058681129683048184 -4771200890305172463 365151312536769354 7836070129454049019 9020330544972656700 1243732236761147329 -8026662198232423434 5377691520177272435 1007619748737666688 -2295146270823792184 6109147900770589328 -1263318105010010088 1546866449614837280 8598119903126676232 -4458019895281390224 -1635628883956382440 4652227244690307392 2630985942056386104 5115840228902573488 6466384258905453928 8529303161876886688 -4372119441174890952 -130090389402358192 -7066372002812463064 4046262959967697280 2268471330428386180 -2480951051984038328 5501945458878718316 -5004352538579069232 
1 51 1326 23426 316251 3478761 32468436 264385836 1916797311 12565671261 75394027566 418094152866 2160153123141 10468434365991 47855699958816 207374699821536 855420636763836 3371363686069236 12736262814039336 46252743903616536 161884603662657876 547324136192795676 1791242627540058576 5685248339583664176 -917228359993253740 -2751685079979761220 6146415976758814600 -4334140005491738056 3737819190738345372 6365767297450757748 -1471364613840864288 -7414870908495719904 599058875296116338 -2406221874739066826 -519270492381944036 4009412825275150660 -3744606748410705146 -3819279631746914366 -8844647568256012216 -6467129626595079240 8507388432298011230 -8112982855694001830 5067530216882107516 4096102441643794724 3719834105227320106 -345569810613236050 4893037287240501344 8528460437606179232 8957515692995738108 -8631117869934695756 1184508333840160104 -4164824541351289384 -7459973366738700268 9169836608267233628 1946532960539868944 362154911265285872 6614818105730218420 4002985813976930332 3637267914224032008 -3910628743317038408 5128343353058463996 2678979386358678164 -4681453533653769312 -1369561770378518944 6783840133368038939 -2187624436125432351 4539967994253581754 -5838223109818037546 -907662183123583463 6722279224540429971 -4287587678253164292 -8346268807936212476 5329274375468166677 5694425688004936031 -4916248256250566566 4104082288722090134 5347814525483237463 -2678847672749185971 2698843847428086464 3706463596165753152 1411317325341960968 7520465226112550296 6257147121102540208 7804013570717377488 -2044610599865497896 -6502630495146888120 -8138259379103270560 -3486032134412963168 -855046192356577064 4260794036545996424 -7719565778258101264 809737383618785424 -3562382057556105528 -3692472446958463720 7687899623938624832 -6712581489803229504 -4444110159374843324 -6925061211358881652 -1423115752480163336 -6427468291059232568 
1 52 1378 24804 341055 3819816 36288252 300674088 2217471399 14783142660 90177170226 508271323092 2668424446233 13136858812224 60992558771040 268367258592576 1123787895356412 4495151581425648 17231414395464984 63484158299081520 225368761961739396 772692898154535072 2563935525694593648 8249183865278257824 7331955505285004084 4580270425305242864 -7720057671645494152 6392546396572319408 -8316378486398886836 -1950611188948129088 -3421975802788993376 7609897362424838336 8208956237720954674 5802734362981887848 5283463870599943812 -9153867377834457144 5548269947464389326 1728990315717474960 -7115657252538537256 4863957194575935120 -5075398446835605266 5258362771179944520 -8120851085647499580 -4024748644003704856 -304914538776384750 -650484349389620800 4242552937850880544 -5675730698252491840 3281784994743246268 -5349332875191449488 -4164824541351289384 -8329649082702578768 2657121624268272580 -6619785841174045408 -4673252880634176464 -4311097969368890592 2303720136361327828 6306705950338258160 -8502770209147261448 6033345121245251760 -7285055599405835860 -4606076213047157696 9159214327008624608 7789652556630105664 -3873251383711407013 -6060875819836839364 -1520907825583257610 -7359130935401295156 -8266793118524878619 -1544513893984448648 -5832101572237612940 4268373693535726200 -8849096004705658739 -3154670316700722708 -8070918572951289274 -3966836284229199140 1380978241254038323 -1297869431495147648 1400974415932938816 5107438012098691968 6518755337440652936 -4407523510156348384 1849623610946191824 -8793106892045982304 7609026581798071416 1106396086651183296 -7031863292452087264 7928848646844501184 7073802454487924120 -7112147582675631072 3615030712775819280 4424768096394604704 862386038838499176 -2830086408119964544 4857813215818660288 -1854768273984569216 -6298878433359412540 5222804428991257424 3799688676511094088 -2627779614548138480 
1 53 1431 26235 367290 4187106 40475358 341149446 2558620845 17341763505 107518933731 615790256823 3284214703056 16421073515280 77413632286320 345780890878896 1469568786235308 5964720367660956 23196134763125940 86680293062207460 312049055023946856 1084741953178481928 3648677478873075576 -6548882729558218216 783072775726785868 5363343201032028732 -2356714470613465420 4035831925958853988 -4280546560440032848 -6231157749388161936 8793610521532396304 -2043236189752316976 6165720047968637698 -6478289662759026070 -1194825792159082258 8098050903716012214 -4800423222529150076 -3071432906811675116 8259653914359339244 -5323132964774277252 8048212662099669098 -5140168640429937998 5185724347632114038 1160975703628409182 856061164852024432 205576815462403632 4448129753313284176 -1227600944939207664 2054184049804038604 -3295148825387410884 -7459973366738700268 2657121624268272580 5314243248536545160 -1305542592637500248 -5978795473271676712 8156850631068984312 -7986173306279239476 -1679467355940981316 8264506508621308852 -4148892443842991004 7012796030460724752 2406719817413567056 -6880809929287359952 908842627342745712 -2964408756368661301 -9025284576205500665 7900551671920793341 541420736519498185 -7725372382005380434 9176857797719722534 3344756225482109594 7613129919017835794 -1235966085687822945 -4390636402388545653 5985189098369716689 2018352814140517549 3399331055394555872 2101461623899408224 3502436039832347040 8609874051931039008 -3318114684337859672 -7725638194494208056 -5876014583548016232 3777622598115553080 -7060094893795927120 -5953698807144743824 5461181974112720528 -5056713452752329904 2017089001735594216 -5095058580940036856 -1480027868164217576 2944740228230387128 3807126267068886304 977039858948921760 5834853074767582048 3980084800783012832 -2318793632576399708 2904010796414857716 6703699472925951804 4075919858377813324 
1 54 1485 27720 395010 4582116 45057474 386206920 2944827765 20286591270 127805525001 743595781824 4027810484880 20448884000160 97862516286480 443643407165376 1913212193400684 7877932561061640 31074067324187580 117754360386395040 429803415410341896 1514545368588823824 5163222847461899400 -1385659882096318816 -602587106369532948 4760756094662495784 2404041624049030364 6439873550007884352 2159326989567851504 -4071830759820310432 4721779761712085872 2678543571959768896 8844263619928406594 2365973957169380524 1171148165010298266 -9177545004983241136 4468775846197160404 1397342939385485288 -8789747219964727084 4333863888970547280 -6064667522639335238 7241907910640278380 -6019111815437159198 -4858136111808750016 -4002074946956725584 -3796498131494321952 651631621818962224 -575969323120245440 1478214726683793164 -1816934098703617720 9169836608267233628 -6619785841174045408 -1305542592637500248 -2611085185275000496 -8589880658546677208 -433030027477692896 -8419203333756932372 8348073384011637928 -1834164181076604836 -5983056624919595840 1029739405541128912 3436459222954695968 -3444350706332663984 -2535508078989918272 -5499916835358579573 3921542662145471378 -6624649739643286897 -6083229003123788712 4638142688580382470 -4631743587409446612 -1286987361927337018 6326142557090498776 5090176471402675831 699540069014130178 6684729167383846867 8703081981524364416 -6344331036790631328 -4242869412891223104 -740433373058876064 7869440678872162944 4551325994534303272 -3174312199959904784 -9050326783507921016 -5272704185392367936 6113944994521256560 160246187376512736 5621428161489233264 564714708736903360 2581803710472497576 -2513254870467539280 -3993282738631756856 -1048542510401369728 2758583756667516576 3735623615616438336 -8876267383325531232 -4896182582542518400 -7214976215118918108 -4310965418704060392 2392734054221891412 6468653912599704736 
1 55 1540 29260 424270 5006386 50063860 436270780 3381098545 23667689815 151473214816 895068996640 4922879481520 25371763481680 123234279768160 566877686933536 2480089880334220 10358022441395860 41432089765583440 159186450151978480 588989865562320376 2103535234151144200 7266758081613043600 5881098199516724784 5278511093147191836 -8407476885899863996 -6003435261850833632 436438288157050720 2595765277724902224 -1476065482095408208 3245714279616677664 5924257851576446560 -3678222602204698462 -1312248645035317938 -141100480025019672 9128098588701290808 -4849869638811100404 -3452526699425615116 6204470154319209416 -7908410030419794920 4473666520650421458 -6731169642418851778 5696462615853540640 838326504044790624 -3163748442911934960 -6960246574406256912 -6308614952587294688 -6884584275707540128 -5406369549023746964 -7223303647727364684 1946532960539868944 -4673252880634176464 -5978795473271676712 -8589880658546677208 1266982756616197200 833952729138504304 -7585250604618428068 762822779393209860 -1071341401683394976 -7054398026602990816 -6024658621061861904 -2588199398107165936 -6032550104439829920 -8568058183429748192 4378769054921223851 8300311717066695229 1675661977423408332 -4407567025700380380 230575662880002090 -4401167924529444522 -5688155286456781540 637987270633717236 5728163742036393067 6427703811050523245 -5334311095275181504 3368770886249182912 -2975560150541448416 -7218429563432671520 -7958862936491547584 -89422257619384640 4461903736914918632 1287591536955013848 -7762735246552907168 5411304641764276512 -6921494437424018544 -6761248250047505808 -1139820088558272544 -575105379821369184 2006698330651128392 -506556539816410888 -4499839278448167744 -5548381788849537472 -2789798032182020896 945825583434417440 -7930441799891113792 5620119691275919424 -1594856523842998684 -5905821942547059076 -3513087888325167664 2955566024274537072 
1 56 1596 30856 455126 5461512 55525372 491796152 3872894697 27540584512 179013799328 1074082795968 5996962277488 31368725759168 154603005527328 721480692460864 3201570572795084 13559593014190944 54991682779774384 214178132931752864 803167998494073240 2906703232645217440 -8273282759451290576 -2392184559934565792 2886326533212626044 -5521150352687237952 6922158459171480032 7358596747328530752 -8492382048656118640 8478296542958024768 -6722733251134849184 -798475399558402624 -4476698001763101086 -5788946646798419024 -5930047126823438696 3198051461877852112 -1651818176933248292 -5104344876358863408 1100125277960346008 -6808284752459448912 -2334618231809027454 -9065787874227879232 -3369325258374338592 -2530998754329547968 -5694747197241482928 5791750302061811776 -516864650525482912 -7401448926233023040 5638925598452781612 -1584378049274583072 362154911265285872 -4311097969368890592 8156850631068984312 -433030027477692896 833952729138504304 1667905458277008608 -5917345146341419460 -5154522366948209600 -6225863768631604576 5166482278474956224 -858176342586905680 -3446375740694071616 8967818228575650080 399760045145901888 4778529100067125739 -5367903256575730648 -3692241279152322316 -8099808304852702696 -7869232641972700606 6176343507207406488 488188220750624948 1126175491384342184 6854339233420735251 -5164701029238293120 7947731949196076992 -7130241238264291712 8340942684903811488 1122513121471139968 -6836349815020407616 -6925772072639792256 -2463868335724873624 -1176276798769859776 -8939012045322766944 -3527707403558490432 7997542232727042640 1236293982679536832 96473894121264288 -478631485700104896 1528066844951023496 1021510305134612608 -3478328973313555136 -9026710762163092608 6630235279364438112 7576060862798855552 -354380937092258240 5265738754183661184 3670882230340662500 -2234939712206396576 -5748027600531564240 -2792461576257027168 
1 57 1653 32509 487635 5949147 61474519 553270671 4426165368 31966749880 210980549208 1285063345176 7282025622664 38650751381832 193253756909160 914734449370024 4116305022165108 17675898036356052 72667580816130436 286845713747883300 1090013712241956540 3996716944887173980 -4276565814564116596 -6668750374498682388 -3782423841286056344 9143169879736257320 -2381415734801814264 4977181012526716488 -3515201036129402152 4963095506828622616 -1759637744306226568 -2558113143864629192 -7034811145627730278 5622986281283402314 -307060845540036382 2890990616337815730 1239172439404567438 -3865172436954295970 -2765047158993949962 8873412162256152742 6538793930447125288 -2526993943780753944 -5896319202155092536 -8427317956484640504 4324678919983428184 -8330314851664311656 -8847179502189794568 2198115645286734008 7837041243739515620 6252663194464932548 6614818105730218420 2303720136361327828 -7986173306279239476 -8419203333756932372 -7585250604618428068 -5917345146341419460 6612053781026712696 1457531414078503096 -4768332354553101480 398149923921854744 -460026418665050936 -3906402159359122552 5061416069216527528 5461176114362429416 -8207038859279996461 4871801957853824507 1179560678701502191 -6920247626151200505 3657263805585650505 -8613136760916494623 -8124948540165869675 -6998773048781527491 -144433815360792240 -5309134844599085360 2638597104596991632 -4491644133667300080 3849298551236511408 4971811672707651376 -1864538142312756240 -8790310214952548496 7192565523032129496 6016288724262269720 -2922723321060497224 -6450430724618987656 1547111508108054984 2783405490787591816 2879879384908856104 2401247899208751208 3929314744159774704 4950825049294387312 1472496075980832176 -7554214686182260432 -923979406817822320 6652081455981033232 6297700518888774992 -6883304800637115440 -3212422570296452940 -5447362282502849516 7251354190675137860 4458892614418110692 
1 58 1711 34220 521855 6471002 67945521 621216192 5047381560 37014131440 247994680648 1533058025824 8815083648488 47465835030320 240719591939480 1155454041309504 5271759063474612 22947657099830664 95615237915961100 382460951663844400 1472474663905800940 5469191608792974920 1192625794228858324 -5476124580269824064 9188195652153671208 -115378541819623088 -2496794276621437352 2480386735905279136 -1034814300224123016 3928281206604499600 2168643462298273032 -389469681566356160 -7424280827194086438 -1801294545910684124 -2108355391450720506 782635224887095224 2021807664291662662 -1843364772662633308 -4608411931656583270 4265000230599569472 -7642949912662856856 8276800217265940816 2380481015110848280 -6046836941373792224 -1722158021390364040 8394271200654875920 -452908301534918648 1745207343751815360 -8864495486218220636 -2611832291753288088 4002985813976930332 6306705950338258160 -1679467355940981316 8348073384011637928 762822779393209860 -5154522366948209600 1457531414078503096 2915062828157006192 -1853269526396095288 -1455119602474240544 -1915146021139291480 -5821548180498414032 -760132111281886504 4701044003080542912 -3505994856199453549 1365807101654370958 2545367780355873149 -4374879845795327356 -717616040209676851 9115991272583380142 991042732417510467 -6007730316364017024 -6152164131724809264 6985445097385656992 -8822701871726902992 5132398068315348544 8981696619551859952 -4493235781450040288 -6357773923762796528 3298659934994206592 -7955518615683215528 -1939229891420945808 -4861953212481443032 7134360136609120928 8681471644717175912 -6981866938204783888 -4101987553295927784 -1700739654087176576 2228575090072598128 7179400139366985440 8651896215347817616 1097681529165557184 173702122347734864 6825783578328768096 -5323259976492008528 6240179296580427648 3027756726283974708 -2419605556218874808 4831748634456263052 -9156102824835177872 
1 59 1770 35990 557845 7028847 74974368 696190560 5743572120 42757703560 290752384208 1823810410032 10638894058520 58104729088840 298824321028320 1454278362337824 6726037425812436 29673694525643100 125288932441604200 507749884105448600 1980224548011249540 7449416156804224460 8642041951033082784 3165917370763258720 -6092631050792621688 -6208009592612244776 -8704803869233682128 -6224417133328402992 -7259231433552526008 -3330950226948026408 -1162306764649753376 -1551776446216109536 -8976057273410195974 7669392254388671518 5561036862937951012 6343672087825046236 8365479752116708898 6522114979454075590 1913703047797492320 6178703278397061792 -1464246634265795064 6812553583000145752 9193034598110994032 3146197656737201808 1424039635346837768 -8628433237707837928 -9081341539242756576 -7336134195490941216 2246114392000389764 -365717899752898324 3637267914224032008 -8502770209147261448 8264506508621308852 -1834164181076604836 -1071341401683394976 -6225863768631604576 -4768332354553101480 -1853269526396095288 -3706539052792190576 -5161658655266431120 -7076804676405722600 5548391216805414984 4788259105523528480 -8957440965105480224 5983308252404617843 7349115354058988801 -8552260939294689666 5519603288619534594 4801987248409857743 -4528765552716313731 -3537722820298803264 8901290937046731328 2749126805321922064 -8712172171001972560 911870030980676064 6044268099296024608 -3420779354861667056 -7914015136311707344 4174955013635047744 7473614948629254336 -481903667053961192 -2421133558474907000 -7283086770956350032 -148726634347229104 8532745010369946808 1550878072165162920 -2551109481130764864 -4251849135217941440 -2023274045145343312 5156126094221642128 -4638721764140091872 -3541040234974534688 -3367338112626799824 3458445465701968272 -1864814510790040256 4375364785790387392 7403121512074362100 4983515955855487292 -8631479483397801272 659161765476572472 
1 60 1830 37820 595665 7624512 82598880 778789440 6522361560 49280065120 340032449328 2163842859360 12802736917880 70907466006720 369731787035040 1824010149372864 8550047575185300 38223742100828400 163512674542432600 671262558647881200 2651487106659130740 -8345840810246196416 296201140786886368 3462118511550145088 -2630512539242476600 -8838522131854721376 903418072621148112 -5320999060707254880 5866513579449770728 2535563352501744320 1373256587851990944 -178519858364118592 -9154577131774314566 -1485184877385643048 4075851985552307964 -8027220000332197416 338259751784511482 6860374731238587072 8774077779036079392 -3493963016276410432 -4958209650542205496 1854343932457940256 -7399365543140617328 -4253167886403415520 -2829128251056577752 6989182584945135936 -2092158954297620640 9018450923920989760 -7182178757788172092 -7547896657541070416 -3910628743317038408 6033345121245251760 -4148892443842991004 -5983056624919595840 -7054398026602990816 5166482278474956224 398149923921854744 -1455119602474240544 -5161658655266431120 8123426763176689376 1046622086770966776 6595013303576381760 -7063471664609641376 2425831443994430016 8409139696399047859 -2688489023251514956 7205994111163346994 -5721146673926670028 -919159425516812285 -5447924978233126016 -8985647798531929280 -84356861485197952 2664769943836724112 -6047402227165248448 -5135532196184572384 908735903111452224 -2512043451750214832 8020685485647629440 -6251103574426874432 1222511374202379904 740607707148418712 -1680525851326488288 -8963612622282838320 -9112339256630067424 -579594246260120616 971283825905042304 -1579825655225722560 -5831674790443664000 -7854948835589007312 -2698822741367365184 -7337544505507457056 7568159333227559872 4200821220600760048 7659266686302728320 5794452175512688064 -8276927112406476160 -873805600332114060 4109710355523373232 -4521769127874428040 -3862607362397855568 
1 61 1891 39711 635376 8259888 90858768 869648208 7392009768 56672074888 396704524216 2560547383576 15363284301456 86270750308176 456002537343216 2280012686716080 10830060261901380 49053802362729780 212566476905162380 883829035553043580 3535316142212174320 -4810524668034022096 -4514323527247135728 -1052205015696990640 -3682717554939467240 5925504386915363000 6828922459536511112 1507923398829256232 7374436978279026960 -8536743742928780336 -7163487155076789392 -7342007013440907984 1950159928494329066 464975051108686018 4540827036660993982 -3486392963671203434 -3148133211886691952 3712241519351895120 -5960424775321577104 8992356282111564080 4034146631569358584 5888490564027298840 -1510874979113318488 -5764042865516734008 -8593171116573311760 -1603988531628175824 -3696147485925796464 5322303437995193296 -1859875319792978796 9038972096375502404 5128343353058463996 -7285055599405835860 7012796030460724752 1029739405541128912 -6024658621061861904 -858176342586905680 -460026418665050936 -1915146021139291480 -7076804676405722600 1046622086770966776 2093244173541933552 8688257477118315312 1624785812508673936 4050617256503103952 -5986987120807399805 -8675476144058914761 -1469482032895567767 -7190628706822237795 -8109788132339050080 4889030963137375520 -4096616835394553760 -4180973696879751712 -1516203753043027600 -7563605980208276048 5747605897316703184 6656341800428155408 4144298348677940576 -6281760239383981600 5913880259898695584 7136391634101075488 7876999341249494200 6196473489923005912 -2767139132359832408 6567265684719651784 5987671438459531168 6958955264364573472 5379129609138850912 -452545181304813088 -8307494016893820400 7440427315448366032 102882809940908976 7671042143168468848 -6574880709940322720 1084385976362405600 6878838151875093664 -1398088960531382496 -2271894560863496556 1837815794659876676 -2683953333214551364 -6546560695612406932 
1 62 1953 41664 677040 8936928 99795696 969443904 8361453672 65033528560 461738052776 3022285436352 18385569737808 104656320045984 560658857389200 2840671544105280 13670731806006660 62724534168736440 275291011073898820 1159120046626942400 4694436188839116720 -116088479194905376 -4630412006442041104 -5682617022139031744 9081409496631052632 -3439830190163135984 3389092269373375128 4897015668202631360 -6175291427227893296 3734708903552877984 -3428778251523911408 7675958808744732224 -8820625336470490326 -8355650285361804308 -3814823248700810326 -7301216212372013760 7997394649450845904 -6737107904906810592 5749211393481163920 -3705176398116823616 328970233452534968 6217460797479833808 4706585818366515320 -1057457047150218688 8796115909986021168 7192127378357845344 3495979892432048880 8818283330427242176 6958408010634263380 -2449363966699785832 2678979386358678164 -4606076213047157696 2406719817413567056 3436459222954695968 -2588199398107165936 -3446375740694071616 -3906402159359122552 -5821548180498414032 5548391216805414984 6595013303576381760 8688257477118315312 -1070229119472920992 554556693035752944 4605173949538856896 -1381813171268542909 8389454758382093946 6919972725486526179 -270655981335711616 -8380444113674761696 -3491413150537386176 -7588029985931939936 6677740390897859968 5161536637854832368 -2402069342353443680 3345536554963259504 -8444865718318136704 -4300567369640196128 7864416464685373888 -4668447349125482144 2467944284975593344 -8101800447484464072 -1905326957561458160 -4672466089921290568 1894799594798361216 7882471033257892384 -3605317776087085760 1773811833051765152 1321266651746952064 -6986227365146868336 454199950301497696 557082760242406672 8228124903410875520 1653244193470552800 2737630169832958400 -8830275752001499552 8218379361176669568 5946484800313173012 7784300594973049688 5100347261758498324 -1446213433853908608 
